-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M
22.5,114.375,2025,8,13,80.87
22.5,115.0,2025,8,13,79.44
22.5,115.625,2025,8,13,81.14
23.0,113.125,2025,8,13,79.06
23.0,113.75,2025,8,13,79.82
23.0,114.375,2025,8,13,77.44
23.0,115.0,2025,8,13,80.78
23.0,115.625,2025,8,13,83.9
23.5,113.125,2025,8,13,80.58
23.5,113.75,2025,8,13,81.46
23.5,114.375,2025,8,13,77.57
23.5,115.0,2025,8,13,83.3
23.5,115.625,2025,8,13,86.58
21.0,113.125,2025,8,14,86.45
21.0,113.75,2025,8,14,85.55
21.0,114.375,2025,8,14,83.93
21.0,115.0,2025,8,14,82.86
21.0,115.625,2025,8,14,82.55
21.5,113.125,2025,8,14,86.75
21.5,113.75,2025,8,14,85.12
21.5,114.375,2025,8,14,83.29
21.5,115.0,2025,8,14,82.67
21.5,115.625,2025,8,14,82.24
22.0,113.125,2025,8,14,89.42
22.0,113.75,2025,8,14,86.32
22.0,114.375,2025,8,14,85.56
22.0,115.0,2025,8,14,84.37
22.0,115.625,2025,8,14,83.23
22.5,113.125,2025,8,14,91.99
22.5,113.75,2025,8,14,90.77
22.5,114.375,2025,8,14,90.59
22.5,115.0,2025,8,14,87.4
22.5,115.625,2025,8,14,86.05
23.0,113.125,2025,8,14,90.06
23.0,113.75,2025,8,14,92.09
23.0,114.375,2025,8,14,91.74
23.0,115.0,2025,8,14,93.7
23.0,115.625,2025,8,14,93.06
23.5,113.125,2025,8,14,87.68
23.5,113.75,2025,8,14,89.23
23.5,114.375,2025,8,14,91.04
23.5,115.0,2025,8,14,92.74
23.5,115.625,2025,8,14,94.88
21.0,113.125,2025,8,15,82.33
21.0,113.75,2025,8,15,82.4
21.0,114.375,2025,8,15,82.83
21.0,115.0,2025,8,15,83.56
21.0,115.625,2025,8,15,84.02
21.5,113.125,2025,8,15,83.55
21.5,113.75,2025,8,15,82.89
21.5,114.375,2025,8,15,82.95
21.5,115.0,2025,8,15,83.46
21.5,115.625,2025,8,15,83.28
22.0,113.125,2025,8,15,86.78
22.0,113.75,2025,8,15,85.15
22.0,114.375,2025,8,15,85.99
22.0,115.0,2025,8,15,85.64
22.0,115.625,2025,8,15,84.2
22.5,113.125,2025,8,15,89.89
22.5,113.75,2025,8,15,88.36
22.5,114.375,2025,8,15,89.52
22.5,115.0,2025,8,15,88.1
22.5,115.625,2025,8,15,88.3
23.0,113.125,2025,8,15,90.11
23.0,113.75,2025,8,15,89.59
23.0,114.375,2025,8,15,89.49
23.0,115.0,2025,8,15,91.54
23.0,115.625,2025,8,15,91.74
23.5,113.125,2025,8,15,89.43
23.5,113.75,2025,8,15,88.79
23.5,114.375,2025,8,15,88.62
23.5,115.0,2025,8,15,87.8
23.5,115.625,2025,8,15,89.89
21.0,113.125,2025,8,16,82.54
21.0,113.75,2025,8,16,83.65
21.0,114.375,2025,8,16,84.67
21.0,115.0,2025,8,16,85.77
21.0,115.625,2025,8,16,86.54
21.5,113.125,2025,8,16,82.48
21.5,113.75,2025,8,16,83.52
21.5,114.375,2025,8,16,84.8
21.5,115.0,2025,8,16,85.59
21.5,115.625,2025,8,16,85.11
22.0,113.125,2025,8,16,84.82
22.0,113.75,2025,8,16,83.62
22.0,114.375,2025,8,16,85.77
22.0,115.0,2025,8,16,87.0
22.0,115.625,2025,8,16,86.77
22.5,113.125,2025,8,16,84.88
22.5,113.75,2025,8,16,82.81
22.5,114.375,2025,8,16,84.58
22.5,115.0,2025,8,16,85.37
22.5,115.625,2025,8,16,88.11
23.0,113.125,2025,8,16,83.0
23.0,113.75,2025,8,16,82.61
23.0,114.375,2025,8,16,83.23
23.0,115.0,2025,8,16,85.68
23.0,115.625,2025,8,16,86.87
23.5,113.125,2025,8,16,82.02
23.5,113.75,2025,8,16,83.2
23.5,114.375,2025,8,16,82.66
23.5,115.0,2025,8,16,84.02
23.5,115.625,2025,8,16,86.85
21.0,113.125,2025,8,17,85.0
21.0,113.75,2025,8,17,84.95
21.0,114.375,2025,8,17,85.4
21.0,115.0,2025,8,17,85.43
21.0,115.625,2025,8,17,85.9
21.5,113.125,2025,8,17,85.36
21.5,113.75,2025,8,17,84.15
21.5,114.375,2025,8,17,84.5
21.5,115.0,2025,8,17,85.46
21.5,115.625,2025,8,17,86.23
22.0,113.125,2025,8,17,89.36
22.0,113.75,2025,8,17,86.36
22.0,114.375,2025,8,17,86.79
22.0,115.0,2025,8,17,87.01
22.0,115.625,2025,8,17,86.14
22.5,113.125,2025,8,17,91.01
22.5,113.75,2025,8,17,88.74
22.5,114.375,2025,8,17,89.61
22.5,115.0,2025,8,17,88.91
22.5,115.625,2025,8,17,88.73
23.0,113.125,2025,8,17,89.56
23.0,113.75,2025,8,17,89.16
23.0,114.375,2025,8,17,89.71
23.0,115.0,2025,8,17,91.51
23.0,115.625,2025,8,17,91.99
23.5,113.125,2025,8,17,86.59
23.5,113.75,2025,8,17,88.57
23.5,114.375,2025,8,17,89.06
23.5,115.0,2025,8,17,90.1
23.5,115.625,2025,8,17,91.4
21.0,113.125,2025,8,18,82.64
21.0,113.75,2025,8,18,83.82
21.0,114.375,2025,8,18,85.42
21.0,115.0,2025,8,18,85.9
21.0,115.625,2025,8,18,86.27
21.5,113.125,2025,8,18,84.08
21.5,113.75,2025,8,18,84.42
21.5,114.375,2025,8,18,85.79
21.5,115.0,2025,8,18,86.06
21.5,115.625,2025,8,18,86.99
22.0,113.125,2025,8,18,88.5
22.0,113.75,2025,8,18,86.76
22.0,114.375,2025,8,18,87.86
22.0,115.0,2025,8,18,87.49
22.0,115.625,2025,8,18,87.36
22.5,113.125,2025,8,18,92.54
22.5,113.75,2025,8,18,91.4
22.5,114.375,2025,8,18,92.3
22.5,115.0,2025,8,18,90.24
22.5,115.625,2025,8,18,89.73
23.0,113.125,2025,8,18,93.99
23.0,113.75,2025,8,18,94.53
23.0,114.375,2025,8,18,93.74
23.0,115.0,2025,8,18,93.7
23.0,115.625,2025,8,18,93.68
23.5,113.125,2025,8,18,94.16
23.5,113.75,2025,8,18,94.22
23.5,114.375,2025,8,18,93.77
23.5,115.0,2025,8,18,92.04
23.5,115.625,2025,8,18,92.75
21.0,113.125,2025,8,19,85.39
21.0,113.75,2025,8,19,85.72
21.0,114.375,2025,8,19,85.61
21.0,115.0,2025,8,19,83.74
21.0,115.625,2025,8,19,83.82
21.5,113.125,2025,8,19,86.03
21.5,113.75,2025,8,19,86.42
21.5,114.375,2025,8,19,85.94
21.5,115.0,2025,8,19,84.79
21.5,115.625,2025,8,19,84.57
22.0,113.125,2025,8,19,89.54
22.0,113.75,2025,8,19,88.65
22.0,114.375,2025,8,19,88.18
22.0,115.0,2025,8,19,87.63
22.0,115.625,2025,8,19,85.63
22.5,113.125,2025,8,19,93.01
22.5,113.75,2025,8,19,91.62
22.5,114.375,2025,8,19,92.07
22.5,115.0,2025,8,19,91.22
22.5,115.625,2025,8,19,90.06
23.0,113.125,2025,8,19,94.59
23.0,113.75,2025,8,19,94.31
23.0,114.375,2025,8,19,93.21
23.0,115.0,2025,8,19,93.68
23.0,115.625,2025,8,19,93.4
23.5,113.125,2025,8,19,95.18
23.5,113.75,2025,8,19,94.4
23.5,114.375,2025,8,19,93.61
23.5,115.0,2025,8,19,93.26
23.5,115.625,2025,8,19,92.83
21.0,113.125,2025,8,20,81.32
21.0,113.75,2025,8,20,83.96
21.0,114.375,2025,8,20,82.44
21.0,115.0,2025,8,20,80.97
21.0,115.625,2025,8,20,80.77
21.5,113.125,2025,8,20,82.06
21.5,113.75,2025,8,20,83.75
21.5,114.375,2025,8,20,82.24
21.5,115.0,2025,8,20,80.8
21.5,115.625,2025,8,20,81.21
22.0,113.125,2025,8,20,86.26
22.0,113.75,2025,8,20,86.07
22.0,114.375,2025,8,20,84.97
22.0,115.0,2025,8,20,82.82
22.0,115.625,2025,8,20,82.69
22.5,113.125,2025,8,20,90.57
22.5,113.75,2025,8,20,88.95
22.5,114.375,2025,8,20,89.03
22.5,115.0,2025,8,20,87.29
22.5,115.625,2025,8,20,85.44
23.0,113.125,2025,8,20,92.65
23.0,113.75,2025,8,20,91.9
23.0,114.375,2025,8,20,90.13
23.0,115.0,2025,8,20,88.23
23.0,115.625,2025,8,20,83.89
23.5,113.125,2025,8,20,93.41
23.5,113.75,2025,8,20,92.06
23.5,114.375,2025,8,20,88.84
23.5,115.0,2025,8,20,85.67
23.5,115.625,2025,8,20,83.35
21.0,113.125,2025,8,21,80.48
21.0,113.75,2025,8,21,78.93
21.0,114.375,2025,8,21,78.33
21.0,115.0,2025,8,21,77.69
21.0,115.625,2025,8,21,78.66
21.5,113.125,2025,8,21,80.87
21.5,113.75,2025,8,21,78.51
21.5,114.375,2025,8,21,77.1
21.5,115.0,2025,8,21,77.14
21.5,115.625,2025,8,21,78.73
22.0,113.125,2025,8,21,84.19
22.0,113.75,2025,8,21,81.93
22.0,114.375,2025,8,21,81.1
22.0,115.0,2025,8,21,79.33
22.0,115.625,2025,8,21,80.33
22.5,113.125,2025,8,21,87.67
22.5,113.75,2025,8,21,85.3
22.5,114.375,2025,8,21,81.69
22.5,115.0,2025,8,21,82.28
22.5,115.625,2025,8,21,83.18
23.0,113.125,2025,8,21,88.06
23.0,113.75,2025,8,21,83.58
23.0,114.375,2025,8,21,82.11
23.0,115.0,2025,8,21,84.65
23.0,115.625,2025,8,21,81.21
23.5,113.125,2025,8,21,89.69
23.5,113.75,2025,8,21,84.66
23.5,114.375,2025,8,21,85.07
23.5,115.0,2025,8,21,87.03
23.5,115.625,2025,8,21,85.74
21.0,113.125,2025,8,22,77.01
21.0,113.75,2025,8,22,76.12
21.0,114.375,2025,8,22,76.11
21.0,115.0,2025,8,22,78.73
21.0,115.625,2025,8,22,80.07
21.5,113.125,2025,8,22,75.11
21.5,113.75,2025,8,22,73.1
21.5,114.375,2025,8,22,71.92
21.5,115.0,2025,8,22,75.58
21.5,115.625,2025,8,22,79.4
22.0,113.125,2025,8,22,72.22
22.0,113.75,2025,8,22,72.63
22.0,114.375,2025,8,22,71.78
22.0,115.0,2025,8,22,73.95
22.0,115.625,2025,8,22,77.32
22.5,113.125,2025,8,22,76.46
22.5,113.75,2025,8,22,72.33
22.5,114.375,2025,8,22,73.63
22.5,115.0,2025,8,22,75.1
22.5,115.625,2025,8,22,76.87
23.0,113.125,2025,8,22,78.88
23.0,113.75,2025,8,22,72.56
23.0,114.375,2025,8,22,74.91
23.0,115.0,2025,8,22,76.85
23.0,115.625,2025,8,22,75.96
23.5,113.125,2025,8,22,78.73
23.5,113.75,2025,8,22,74.39
23.5,114.375,2025,8,22,74.76
23.5,115.0,2025,8,22,76.41
23.5,115.625,2025,8,22,80.73
21.0,113.125,2025,8,23,80.47
21.0,113.75,2025,8,23,80.62
21.0,114.375,2025,8,23,81.06
21.0,115.0,2025,8,23,82.5
21.0,115.625,2025,8,23,82.89
21.5,113.125,2025,8,23,79.0
21.5,113.75,2025,8,23,79.89
21.5,114.375,2025,8,23,82.71
21.5,115.0,2025,8,23,83.32
21.5,115.625,2025,8,23,82.52
22.0,113.125,2025,8,23,78.37
22.0,113.75,2025,8,23,80.79
22.0,114.375,2025,8,23,83.79
22.0,115.0,2025,8,23,83.93
22.0,115.625,2025,8,23,82.44
22.5,113.125,2025,8,23,80.15
22.5,113.75,2025,8,23,79.07
22.5,114.375,2025,8,23,81.88
22.5,115.0,2025,8,23,83.1
22.5,115.625,2025,8,23,84.27
23.0,113.125,2025,8,23,80.56
23.0,113.75,2025,8,23,76.83
23.0,114.375,2025,8,23,80.81
23.0,115.0,2025,8,23,84.36
23.0,115.625,2025,8,23,86.81
23.5,113.125,2025,8,23,78.53
23.5,113.75,2025,8,23,77.41
23.5,114.375,2025,8,23,79.88
23.5,115.0,2025,8,23,81.7
23.5,115.625,2025,8,23,84.64
21.0,113.125,2025,8,24,82.61
21.0,113.75,2025,8,24,82.08
21.0,114.375,2025,8,24,81.74
21.0,115.0,2025,8,24,81.71
21.0,115.625,2025,8,24,82.15
21.5,113.125,2025,8,24,83.09
21.5,113.75,2025,8,24,82.4
21.5,114.375,2025,8,24,82.16
21.5,115.0,2025,8,24,82.43
21.5,115.625,2025,8,24,83.33
22.0,113.125,2025,8,24,87.36
22.0,113.75,2025,8,24,85.26
22.0,114.375,2025,8,24,85.78
22.0,115.0,2025,8,24,84.28
22.0,115.625,2025,8,24,83.47
22.5,113.125,2025,8,24,91.35
22.5,113.75,2025,8,24,89.55
22.5,114.375,2025,8,24,89.95
22.5,115.0,2025,8,24,87.42
22.5,115.625,2025,8,24,85.57
23.0,113.125,2025,8,24,91.26
23.0,113.75,2025,8,24,91.17
23.0,114.375,2025,8,24,91.43
23.0,115.0,2025,8,24,92.91
23.0,115.625,2025,8,24,91.77
23.5,113.125,2025,8,24,88.75
23.5,113.75,2025,8,24,89.53
23.5,114.375,2025,8,24,88.96
23.5,115.0,2025,8,24,88.97
23.5,115.625,2025,8,24,90.56
21.0,113.125,2025,8,25,81.03
21.0,113.75,2025,8,25,80.48
21.0,114.375,2025,8,25,81.77
21.0,115.0,2025,8,25,82.44
21.0,115.625,2025,8,25,83.1
21.5,113.125,2025,8,25,80.11
21.5,113.75,2025,8,25,80.9
21.5,114.375,2025,8,25,81.76
21.5,115.0,2025,8,25,82.37
21.5,115.625,2025,8,25,83.03
22.0,113.125,2025,8,25,85.46
22.0,113.75,2025,8,25,84.17
22.0,114.375,2025,8,25,84.85
22.0,115.0,2025,8,25,83.19
22.0,115.625,2025,8,25,81.94
22.5,113.125,2025,8,25,90.64
22.5,113.75,2025,8,25,86.62
22.5,114.375,2025,8,25,85.35
22.5,115.0,2025,8,25,84.38
22.5,115.625,2025,8,25,83.09
23.0,113.125,2025,8,25,85.76
23.0,113.75,2025,8,25,83.45
23.0,114.375,2025,8,25,83.58
23.0,115.0,2025,8,25,85.59
23.0,115.625,2025,8,25,85.29
23.5,113.125,2025,8,25,81.94
23.5,113.75,2025,8,25,80.87
23.5,114.375,2025,8,25,80.04
23.5,115.0,2025,8,25,80.89
23.5,115.625,2025,8,25,81.02
21.0,113.125,2025,8,26,80.14
21.0,113.75,2025,8,26,80.57
21.0,114.375,2025,8,26,82.78
21.0,115.0,2025,8,26,84.37
21.0,115.625,2025,8,26,85.56
21.5,113.125,2025,8,26,78.58
21.5,113.75,2025,8,26,79.14
21.5,114.375,2025,8,26,82.11
21.5,115.0,2025,8,26,83.64
21.5,115.625,2025,8,26,84.63
22.0,113.125,2025,8,26,78.37
22.0,113.75,2025,8,26,79.09
22.0,114.375,2025,8,26,82.43
22.0,115.0,2025,8,26,82.74
22.0,115.625,2025,8,26,82.33
22.5,113.125,2025,8,26,77.97
22.5,113.75,2025,8,26,79.55
22.5,114.375,2025,8,26,81.63
22.5,115.0,2025,8,26,82.61
22.5,115.625,2025,8,26,83.04
23.0,113.125,2025,8,26,74.57
23.0,113.75,2025,8,26,76.55
23.0,114.375,2025,8,26,79.08
23.0,115.0,2025,8,26,83.77
23.0,115.625,2025,8,26,84.49
23.5,113.125,2025,8,26,72.27
23.5,113.75,2025,8,26,75.63
23.5,114.375,2025,8,26,77.36
23.5,115.0,2025,8,26,82.25
23.5,115.625,2025,8,26,85.76
21.0,113.125,2025,8,27,82.72
21.0,113.75,2025,8,27,82.23
21.0,114.375,2025,8,27,81.39
21.0,115.0,2025,8,27,81.2
21.0,115.625,2025,8,27,81.09
21.5,113.125,2025,8,27,81.14
21.5,113.75,2025,8,27,82.72
21.5,114.375,2025,8,27,81.75
21.5,115.0,2025,8,27,81.33
21.5,115.625,2025,8,27,81.31
22.0,113.125,2025,8,27,81.44
22.0,113.75,2025,8,27,81.31
22.0,114.375,2025,8,27,82.42
22.0,115.0,2025,8,27,82.01
22.0,115.625,2025,8,27,81.55
22.5,113.125,2025,8,27,82.12
22.5,113.75,2025,8,27,80.59
22.5,114.375,2025,8,27,83.33
22.5,115.0,2025,8,27,82.44
22.5,115.625,2025,8,27,82.64
23.0,113.125,2025,8,27,80.33
23.0,113.75,2025,8,27,80.59
23.0,114.375,2025,8,27,82.99
23.0,115.0,2025,8,27,86.9
23.0,115.625,2025,8,27,87.74
23.5,113.125,2025,8,27,78.62
23.5,113.75,2025,8,27,80.81
23.5,114.375,2025,8,27,82.37
23.5,115.0,2025,8,27,84.94
23.5,115.625,2025,8,27,88.02
21.0,113.125,2025,8,28,83.17
21.0,113.75,2025,8,28,84.69
21.0,114.375,2025,8,28,85.15
21.0,115.0,2025,8,28,85.46
21.0,115.625,2025,8,28,86.03
21.5,113.125,2025,8,28,81.46
21.5,113.75,2025,8,28,82.98
21.5,114.375,2025,8,28,83.35
21.5,115.0,2025,8,28,83.93
21.5,115.625,2025,8,28,84.3
22.0,113.125,2025,8,28,82.3
22.0,113.75,2025,8,28,80.83
22.0,114.375,2025,8,28,82.63
22.0,115.0,2025,8,28,82.8
22.0,115.625,2025,8,28,83.28
22.5,113.125,2025,8,28,83.36
22.5,113.75,2025,8,28,80.46
22.5,114.375,2025,8,28,81.96
22.5,115.0,2025,8,28,81.04
22.5,115.625,2025,8,28,83.64
23.0,113.125,2025,8,28,81.89
23.0,113.75,2025,8,28,82.38
23.0,114.375,2025,8,28,81.96
23.0,115.0,2025,8,28,85.4
23.0,115.625,2025,8,28,87.1
23.5,113.125,2025,8,28,81.96
23.5,113.75,2025,8,28,82.27
23.5,114.375,2025,8,28,81.7
23.5,115.0,2025,8,28,83.13
23.5,115.625,2025,8,28,86.11
21.0,113.125,2025,8,29,87.21
21.0,113.75,2025,8,29,87.07
21.0,114.375,2025,8,29,87.51
21.0,115.0,2025,8,29,87.72
21.0,115.625,2025,8,29,88.31
21.5,113.125,2025,8,29,87.48
21.5,113.75,2025,8,29,86.97
21.5,114.375,2025,8,29,86.52
21.5,115.0,2025,8,29,86.29
21.5,115.625,2025,8,29,85.84
22.0,113.125,2025,8,29,88.43
22.0,113.75,2025,8,29,88.39
22.0,114.375,2025,8,29,86.63
22.0,115.0,2025,8,29,85.64
22.0,115.625,2025,8,29,84.65
22.5,113.125,2025,8,29,87.14
22.5,113.75,2025,8,29,85.72
22.5,114.375,2025,8,29,86.68
22.5,115.0,2025,8,29,86.17
22.5,115.625,2025,8,29,86.56
23.0,113.125,2025,8,29,84.2
23.0,113.75,2025,8,29,83.82
23.0,114.375,2025,8,29,85.44
23.0,115.0,2025,8,29,87.81
23.0,115.625,2025,8,29,89.33
23.5,113.125,2025,8,29,82.35
23.5,113.75,2025,8,29,83.36
23.5,114.375,2025,8,29,83.79
23.5,115.0,2025,8,29,85.31
23.5,115.625,2025,8,29,87.62
21.0,113.125,2025,8,30,85.26
21.0,113.75,2025,8,30,85.2
21.0,114.375,2025,8,30,85.3
21.0,115.0,2025,8,30,85.9
21.0,115.625,2025,8,30,86.13
21.5,113.125,2025,8,30,85.74
21.5,113.75,2025,8,30,86.5
21.5,114.375,2025,8,30,86.23
21.5,115.0,2025,8,30,86.35
21.5,115.625,2025,8,30,86.27
22.0,113.125,2025,8,30,87.62
22.0,113.75,2025,8,30,87.76
22.0,114.375,2025,8,30,87.57
22.0,115.0,2025,8,30,87.1
22.0,115.625,2025,8,30,85.75
22.5,113.125,2025,8,30,88.15
22.5,113.75,2025,8,30,86.56
22.5,114.375,2025,8,30,87.73
22.5,115.0,2025,8,30,87.04
22.5,115.625,2025,8,30,87.45
23.0,113.125,2025,8,30,86.98
23.0,113.75,2025,8,30,86.55
23.0,114.375,2025,8,30,86.82
23.0,115.0,2025,8,30,88.3
23.0,115.625,2025,8,30,87.89
23.5,113.125,2025,8,30,84.34
23.5,113.75,2025,8,30,85.01
23.5,114.375,2025,8,30,84.5
23.5,115.0,2025,8,30,85.14
23.5,115.625,2025,8,30,86.2
21.0,113.125,2025,8,31,85.57
21.0,113.75,2025,8,31,85.29
21.0,114.375,2025,8,31,84.5
21.0,115.0,2025,8,31,83.77
21.0,115.625,2025,8,31,83.78
21.5,113.125,2025,8,31,84.44
21.5,113.75,2025,8,31,83.75
21.5,114.375,2025,8,31,82.79
21.5,115.0,2025,8,31,82.71
21.5,115.625,2025,8,31,83.08
22.0,113.125,2025,8,31,84.31
22.0,113.75,2025,8,31,81.99
22.0,114.375,2025,8,31,82.89
22.0,115.0,2025,8,31,82.52
22.0,115.625,2025,8,31,81.97
22.5,113.125,2025,8,31,84.16
22.5,113.75,2025,8,31,81.9
22.5,114.375,2025,8,31,82.24
22.5,115.0,2025,8,31,81.55
22.5,115.625,2025,8,31,81.25
23.0,113.125,2025,8,31,82.58
23.0,113.75,2025,8,31,82.18
23.0,114.375,2025,8,31,80.97
23.0,115.0,2025,8,31,83.79
23.0,115.625,2025,8,31,83.86
23.5,113.125,2025,8,31,81.15
23.5,113.75,2025,8,31,80.82
23.5,114.375,2025,8,31,80.16
23.5,115.0,2025,8,31,81.68
23.5,115.625,2025,8,31,81.56
21.0,113.125,2025,9,1,84.04
21.0,113.75,2025,9,1,84.15
21.0,114.375,2025,9,1,84.1
21.0,115.0,2025,9,1,84.2
21.0,115.625,2025,9,1,84.74
21.5,113.125,2025,9,1,82.46
21.5,113.75,2025,9,1,82.82
21.5,114.375,2025,9,1,82.8
21.5,115.0,2025,9,1,82.66
21.5,115.625,2025,9,1,82.51
22.0,113.125,2025,9,1,82.78
22.0,113.75,2025,9,1,82.42
22.0,114.375,2025,9,1,83.34
22.0,115.0,2025,9,1,82.1
22.0,115.625,2025,9,1,80.94
22.5,113.125,2025,9,1,82.18
22.5,113.75,2025,9,1,81.38
22.5,114.375,2025,9,1,82.57
22.5,115.0,2025,9,1,81.42
22.5,115.625,2025,9,1,80.85
23.0,113.125,2025,9,1,81.33
23.0,113.75,2025,9,1,80.45
23.0,114.375,2025,9,1,81.63
23.0,115.0,2025,9,1,83.4
23.0,115.625,2025,9,1,82.67
23.5,113.125,2025,9,1,81.17
23.5,113.75,2025,9,1,82.64
23.5,114.375,2025,9,1,83.34
23.5,115.0,2025,9,1,87.65
23.5,115.625,2025,9,1,86.27
21.0,113.125,2025,9,2,84.22
21.0,113.75,2025,9,2,84.11
21.0,114.375,2025,9,2,84.88
21.0,115.0,2025,9,2,85.94
21.0,115.625,2025,9,2,87.19
21.5,113.125,2025,9,2,83.62
21.5,113.75,2025,9,2,84.45
21.5,114.375,2025,9,2,84.39
21.5,115.0,2025,9,2,84.42
21.5,115.625,2025,9,2,84.72
22.0,113.125,2025,9,2,82.78
22.0,113.75,2025,9,2,84.34
22.0,114.375,2025,9,2,85.02
22.0,115.0,2025,9,2,83.18
22.0,115.625,2025,9,2,82.37
22.5,113.125,2025,9,2,82.87
22.5,113.75,2025,9,2,80.7
22.5,114.375,2025,9,2,82.48
22.5,115.0,2025,9,2,80.22
22.5,115.625,2025,9,2,79.51
23.0,113.125,2025,9,2,82.25
23.0,113.75,2025,9,2,80.17
23.0,114.375,2025,9,2,80.29
23.0,115.0,2025,9,2,81.68
23.0,115.625,2025,9,2,79.14
23.5,113.125,2025,9,2,81.66
23.5,113.75,2025,9,2,80.86
23.5,114.375,2025,9,2,78.78
23.5,115.0,2025,9,2,76.78
23.5,115.625,2025,9,2,77.04
21.0,113.125,2025,9,3,89.0
21.0,113.75,2025,9,3,88.81
21.0,114.375,2025,9,3,87.39
21.0,115.0,2025,9,3,87.63
21.0,115.625,2025,9,3,88.14
21.5,113.125,2025,9,3,86.83
21.5,113.75,2025,9,3,88.25
21.5,114.375,2025,9,3,87.24
21.5,115.0,2025,9,3,86.52
21.5,115.625,2025,9,3,85.74
22.0,113.125,2025,9,3,85.2
22.0,113.75,2025,9,3,85.82
22.0,114.375,2025,9,3,85.81
22.0,115.0,2025,9,3,83.88
22.0,115.625,2025,9,3,82.63
22.5,113.125,2025,9,3,83.83
22.5,113.75,2025,9,3,81.41
22.5,114.375,2025,9,3,83.86
22.5,115.0,2025,9,3,81.08
22.5,115.625,2025,9,3,79.3
23.0,113.125,2025,9,3,81.72
23.0,113.75,2025,9,3,79.43
23.0,114.375,2025,9,3,82.18
23.0,115.0,2025,9,3,85.57
23.0,115.625,2025,9,3,83.27
23.5,113.125,2025,9,3,81.04
23.5,113.75,2025,9,3,80.58
23.5,114.375,2025,9,3,80.69
23.5,115.0,2025,9,3,82.41
23.5,115.625,2025,9,3,84.84
21.0,113.125,2025,9,4,85.11
21.0,113.75,2025,9,4,84.74
21.0,114.375,2025,9,4,85.31
21.0,115.0,2025,9,4,86.34
21.0,115.625,2025,9,4,87.46
21.5,113.125,2025,9,4,82.93
21.5,113.75,2025,9,4,82.44
21.5,114.375,2025,9,4,83.31
21.5,115.0,2025,9,4,84.83
21.5,115.625,2025,9,4,85.08
22.0,113.125,2025,9,4,82.33
22.0,113.75,2025,9,4,79.37
22.0,114.375,2025,9,4,81.09
22.0,115.0,2025,9,4,81.22
22.0,115.625,2025,9,4,81.06
22.5,113.125,2025,9,4,83.26
22.5,113.75,2025,9,4,80.93
22.5,114.375,2025,9,4,79.59
22.5,115.0,2025,9,4,77.2
22.5,115.625,2025,9,4,77.46
23.0,113.125,2025,9,4,83.26
23.0,113.75,2025,9,4,82.94
23.0,114.375,2025,9,4,80.01
23.0,115.0,2025,9,4,81.27
23.0,115.625,2025,9,4,78.45
23.5,113.125,2025,9,4,83.63
23.5,113.75,2025,9,4,83.04
23.5,114.375,2025,9,4,81.02
23.5,115.0,2025,9,4,81.51
23.5,115.625,2025,9,4,81.27
21.0,113.125,2025,9,5,83.95
21.0,113.75,2025,9,5,84.11
21.0,114.375,2025,9,5,84.2
21.0,115.0,2025,9,5,84.32
21.0,115.625,2025,9,5,84.33
21.5,113.125,2025,9,5,81.66
21.5,113.75,2025,9,5,82.52
21.5,114.375,2025,9,5,83.16
21.5,115.0,2025,9,5,83.71
21.5,115.625,2025,9,5,84.15
22.0,113.125,2025,9,5,80.04
22.0,113.75,2025,9,5,80.12
22.0,114.375,2025,9,5,81.82
22.0,115.0,2025,9,5,82.58
22.0,115.625,2025,9,5,82.83
22.5,113.125,2025,9,5,81.13
22.5,113.75,2025,9,5,79.2
22.5,114.375,2025,9,5,80.89
22.5,115.0,2025,9,5,80.31
22.5,115.625,2025,9,5,80.64
23.0,113.125,2025,9,5,81.72
23.0,113.75,2025,9,5,80.13
23.0,114.375,2025,9,5,81.4
23.0,115.0,2025,9,5,84.56
23.0,115.625,2025,9,5,83.24
23.5,113.125,2025,9,5,82.92
23.5,113.75,2025,9,5,82.32
23.5,114.375,2025,9,5,82.73
23.5,115.0,2025,9,5,84.77
23.5,115.625,2025,9,5,85.9
21.0,113.125,2025,9,6,78.94
21.0,113.75,2025,9,6,80.34
21.0,114.375,2025,9,6,82.93
21.0,115.0,2025,9,6,85.62
21.0,115.625,2025,9,6,87.59
21.5,113.125,2025,9,6,75.81
21.5,113.75,2025,9,6,78.14
21.5,114.375,2025,9,6,79.93
21.5,115.0,2025,9,6,82.59
21.5,115.625,2025,9,6,85.16
22.0,113.125,2025,9,6,75.38
22.0,113.75,2025,9,6,75.06
22.0,114.375,2025,9,6,76.72
22.0,115.0,2025,9,6,79.35
22.0,115.625,2025,9,6,81.92
22.5,113.125,2025,9,6,76.5
22.5,113.75,2025,9,6,76.61
22.5,114.375,2025,9,6,76.78
22.5,115.0,2025,9,6,75.92
22.5,115.625,2025,9,6,80.37
23.0,113.125,2025,9,6,76.2
23.0,113.75,2025,9,6,79.27
